,Dog Name,Tattoo,Gender,Breed,Color,Birthdate,Dam,Sire,Current Status Date,Status,Pass_Fail
3494,DonaldxSophia8,8001222,Female,LR,B,2015-12-21,Sophia SEGD - SOPHIA1 - LRYF *NOP*,Donald - P - 9D14 - LRBM,2016-03-23,Other School,True
3495,Elvis (Doc),3E415,Male,LR,Y,2015-12-16,Bernadette - S - 5BB13 - LRYF,Peter - 8P14 - LRYM,2016-02-17,Other School,True
3496,Elmo (Truman),5E415,Male,LR,Y,2015-12-16,Bernadette - S - 5BB13 - LRYF,Peter - 8P14 - LRYM,2016-03-17,Other School,True
3497,Elite,6E415,Female,LR,Y,2015-12-16,Bernadette - S - 5BB13 - LRYF,Peter - 8P14 - LRYM,2017-11-11,Graduated,True
3498,Ecru,8E415,Female,LR,Y,2015-12-16,Bernadette - S - 5BB13 - LRYF,Peter - 8P14 - LRYM,2017-08-29,Other School,True
3499,Ettie,4E415,Female,LR,Y,2015-12-16,Bernadette - S - 5BB13 - LRYF,Peter - 8P14 - LRYM,2018-04-16,Released,False
3500,Elsie,2E415,Female,LR,Y,2015-12-16,Bernadette - S - 5BB13 - LRYF,Peter - 8P14 - LRYM,2016-10-06,Released,False
3501,Egan,1E415,Female,LR,Y,2015-12-16,Bernadette - S - 5BB13 - LRYF,Peter - 8P14 - LRYM,2017-10-24,Released,False
3502,Elfie,7E415,Female,LR,Y,2015-12-16,Bernadette - S - 5BB13 - LRYF,Peter - 8P14 - LRYM,2017-09-01,Released,False
3503,Donner (Dekker),8D415,Male,LR,B,2015-12-11,Amelia - 2A14 - LRBF,Lex -P - P - 5L14 - LRYM,2016-02-17,Other School,True
3505,Drifter,7D415,Male,LR,Y,2015-12-11,Amelia - 2A14 - LRBF,Lex -P - P - 5L14 - LRYM,2019-06-22,Graduated,True
3506,Daryl,5D415,Male,LR,Y,2015-12-11,Amelia - 2A14 - LRBF,Lex -P - P - 5L14 - LRYM,2016-09-20,Released,False
3507,Denise (Gertie),3D415,Female,LR,B,2015-12-11,Amelia - 2A14 - LRBF,Lex -P - P - 5L14 - LRYM,2016-02-04,Released,False
3508,Dasher (Lemmy),1D415,Male,LR,Y,2015-12-11,Amelia - 2A14 - LRBF,Lex -P - P - 5L14 - LRYM,2016-02-05,Released,False
3509,Dottie (Raven),2D415,Female,LR,B,2015-12-11,Amelia - 2A14 - LRBF,Lex -P - P - 5L14 - LRYM,2016-02-03,Released,False
3511,Della,4D415,Female,LR,Y,2015-12-11,Amelia - 2A14 - LRBF,Lex -P - P - 5L14 - LRYM,2017-11-11,Graduated,True
3512,Cheerio (Rio),1C415,Male,LR,Y,2015-12-06,Hera - 1HH12 - LRYF,Sierra KNGF - SIERRA - LRBM *NOP*,2020-10-28,Retired,True
3513,Crescent,5C415,Female,LR,Y,2015-12-06,Hera - 1HH12 - LRYF,Sierra KNGF - SIERRA - LRBM *NOP*,2018-05-19,Graduated,True
3514,Clare,6C415,Female,LR,Y,2015-12-06,Hera - 1HH12 - LRYF,Sierra KNGF - SIERRA - LRBM *NOP*,2017-10-14,Graduated,True
3515,Cassidy,7C415,Female,LR,Y,2015-12-06,Hera - 1HH12 - LRYF,Sierra KNGF - SIERRA - LRBM *NOP*,2016-07-15,Released,False
3516,Camille (Daphne),8C415,Female,LR,Y,2015-12-06,Hera - 1HH12 - LRYF,Sierra KNGF - SIERRA - LRBM *NOP*,2016-02-17,Other School,True
3517,Claus (Sully),3C415,Male,LR,Y,2015-12-06,Hera - 1HH12 - LRYF,Sierra KNGF - SIERRA - LRBM *NOP*,2019-12-05,Retired,True
3518,Candy (Abby),9C415,Female,LR,B,2015-12-06,Hera - 1HH12 - LRYF,Sierra KNGF - SIERRA - LRBM *NOP*,2016-02-24,Released,False
3519,Clint (Cooper),10C415,Male,LR,B,2015-12-06,Hera - 1HH12 - LRYF,Sierra KNGF - SIERRA - LRBM *NOP*,2016-02-01,Released,False
3520,Clay,11C415,Male,LR,B,2015-12-06,Hera - 1HH12 - LRYF,Sierra KNGF - SIERRA - LRBM *NOP*,2017-01-17,Released,False
3521,Cole,12C415,Male,LR,B,2015-12-06,Hera - 1HH12 - LRYF,Sierra KNGF - SIERRA - LRBM *NOP*,2022-10-12,Retired,True
3522,Brava,5B415,Female,LR,Y,2015-12-03,Papaya - 7P12 - LRYF,Lex -P - P - 5L14 - LRYM,2017-11-16,Released,False
3523,Bentley,1B415,Male,LR,Y,2015-12-03,Papaya - 7P12 - LRYF,Lex -P - P - 5L14 - LRYM,2017-07-13,Released,False
3524,Booker,6B415,Male,LR,Y,2015-12-03,Papaya - 7P12 - LRYF,Lex -P - P - 5L14 - LRYM,2017-11-09,Released,False
3525,Blake,2B415,Male,LR,Y,2015-12-03,Papaya - 7P12 - LRYF,Lex -P - P - 5L14 - LRYM,2017-06-01,Released,False
3526,Blue,3B415,Female,LR,Y,2015-12-03,Papaya - 7P12 - LRYF,Lex -P - P - 5L14 - LRYM,2017-08-28,Released,False
3527,Banner (Jake),4B415,Male,LR,Y,2015-12-03,Papaya - 7P12 - LRYF,Lex -P - P - 5L14 - LRYM,2016-02-03,Other School,True
3528,Austin,3A415,Male,LR,B,2015-11-30,Oren - 6O313 - LRYF,Donald - P - 9D14 - LRBM,2017-12-20,Released,False
3529,Arlo,4A415,Male,LR,Y,2015-11-30,Oren - 6O313 - LRYF,Donald - P - 9D14 - LRBM,2019-11-20,Graduated,True
3531,Amie,7A415,Female,LR,Y,2015-11-30,Oren - 6O313 - LRYF,Donald - P - 9D14 - LRBM,2017-12-09,Graduated,True
3532,Ariel,8A415,Female,LR,B,2015-11-30,Oren - 6O313 - LRYF,Donald - P - 9D14 - LRBM,2017-05-26,Released,False
3533,Argo,11A415,Male,LR,B,2015-11-30,Oren - 6O313 - LRYF,Donald - P - 9D14 - LRBM,2017-11-11,Graduated,True
3534,Alise (Blue),12A415,Female,LR,B,2015-11-30,Oren - 6O313 - LRYF,Donald - P - 9D14 - LRBM,2016-02-03,Other School,True
3535,Addie,1A415,Female,LR,B,2015-11-30,Oren - 6O313 - LRYF,Donald - P - 9D14 - LRBM,2020-04-14,Retired,True
3536,Arthur (Kilroy),2A415,Male,LR,Y,2015-11-30,Oren - 6O313 - LRYF,Donald - P - 9D14 - LRBM,2016-02-03,Other School,True
3537,Farley TSE,FARLEY,Male,GS,SABL,2015-11-21,Cathy TSE - CATHY - GSSABLF *NOP*,Trent TSE - TRENT - GSB&TM *NOP*,2019-11-21,Other School,True
3538,Winnie,1W315,Female,LR,Y,2015-11-17,Fala - 1F13 - LRBF,Ralston - 6R14 - LRYM,2017-10-14,Graduated,True
3539,Wembley,2W315,Male,LR,B,2015-11-17,Fala - 1F13 - LRBF,Ralston - 6R14 - LRYM,2017-11-28,Released,False
3540,Winka,3W315,Female,LR,B,2015-11-17,Fala - 1F13 - LRBF,Ralston - 6R14 - LRYM,2017-03-21,Released,False
3541,Wendy,4W315,Female,LR,B,2015-11-17,Fala - 1F13 - LRBF,Ralston - 6R14 - LRYM,2018-06-23,Graduated,True
3543,Whitney (Eeva),6W315,Female,LR,B,2015-11-17,Fala - 1F13 - LRBF,Ralston - 6R14 - LRYM,2016-01-19,Released,False
3545,Vega,7V315,Female,LR,Y,2015-11-08,Hermione - 4H313 - LRYF,Declan - 4D13 - LRBM,2017-09-16,Graduated,True
3546,Villa (Montana),2V315,Female,LR,B,2015-11-08,Hermione - 4H313 - LRYF,Declan - 4D13 - LRBM,2016-01-12,Other School,True
3547,Verdi,8V315,Male,LR,B,2015-11-08,Hermione - 4H313 - LRYF,Declan - 4D13 - LRBM,2018-01-19,Retired,True
3548,Val,3V315,Female,LR,B,2015-11-08,Hermione - 4H313 - LRYF,Declan - 4D13 - LRBM,2019-03-11,Retired,True
3549,Vince,4V315,Male,LR,Y,2015-11-08,Hermione - 4H313 - LRYF,Declan - 4D13 - LRBM,2019-05-18,Graduated,True
3550,Vale,5V315,Male,LR,Y,2015-11-08,Hermione - 4H313 - LRYF,Declan - 4D13 - LRBM,2017-02-24,Released,False
3552,Trinket (Karli),1T315,Female,GS,B&T,2015-11-06,Leslie - 3L412 - GSB&TF,Rex TSE - REX TSE - GSB&TM *NOP*,2017-01-23,Released,False
3553,Thor,2T315,Male,GS,B&T,2015-11-06,Leslie - 3L412 - GSB&TF,Rex TSE - REX TSE - GSB&TM *NOP*,2018-01-27,Graduated,True
3554,Tad (Ted),4T315,Male,GS,B&T,2015-11-06,Leslie - 3L412 - GSB&TF,Rex TSE - REX TSE - GSB&TM *NOP*,2017-02-24,Released,False
3555,Trinity (Trinny),3T315,Female,GS,B&T,2015-11-06,Leslie - 3L412 - GSB&TF,Rex TSE - REX TSE - GSB&TM *NOP*,2017-05-16,Released,False
3556,Tex,5T315,Male,GS,B&T,2015-11-06,Leslie - 3L412 - GSB&TF,Rex TSE - REX TSE - GSB&TM *NOP*,2019-11-24,Graduated,True
3557,Topher (Jax),6T315,Male,GS,B&T,2015-11-06,Leslie - 3L412 - GSB&TF,Rex TSE - REX TSE - GSB&TM *NOP*,2015-12-30,Released,False
3558,Tripp,7T315,Male,GS,B&T,2015-11-06,Leslie - 3L412 - GSB&TF,Rex TSE - REX TSE - GSB&TM *NOP*,2015-12-30,Released,False
3559,Tucker (Kobear),8T315,Male,GS,B&T,2015-11-06,Leslie - 3L412 - GSB&TF,Rex TSE - REX TSE - GSB&TM *NOP*,2015-12-31,Released,False
3560,Twix,9T315,Male,GS,B&T,2015-11-06,Leslie - 3L412 - GSB&TF,Rex TSE - REX TSE - GSB&TM *NOP*,2017-05-26,Released,False
3561,Sparky,5S315,Male,LR,B,2015-10-29,Athena - 9A411 - LRBF,Lou - 7LL12 - LRYM,2022-06-08,Retired,True
3562,Salem (Kylo),3S315,Male,LR,Y,2015-10-29,Athena - 9A411 - LRBF,Lou - 7LL12 - LRYM,2015-12-22,Released,False
3563,Spirit (Nala),1S315,Female,LR,Y,2015-10-29,Athena - 9A411 - LRBF,Lou - 7LL12 - LRYM,2015-12-30,Other School,True
3566,Raven,2R315,Female,LR,B,2015-10-22,Wicker - 2W311 - LRYF,Gibson - 4G411 - LRBM,2016-07-07,Released,False
3567,Rosa,4R315,Female,LR,B,2015-10-22,Wicker - 2W311 - LRYF,Gibson - 4G411 - LRBM,2017-06-12,Released,False
3568,Riley,3R315,Female,LR,Y,2015-10-22,Wicker - 2W311 - LRYF,Gibson - 4G411 - LRBM,2017-10-14,Graduated,True
3569,Regal,6R315,Female,LR,B,2015-10-22,Wicker - 2W311 - LRYF,Gibson - 4G411 - LRBM,2017-11-11,Graduated,True
3570,Rumor,7R315,Female,LR,Y,2015-10-22,Wicker - 2W311 - LRYF,Gibson - 4G411 - LRBM,2018-02-24,Graduated,True
3571,Rhyme (Holly),5R315,Female,LR,Y,2015-10-22,Wicker - 2W311 - LRYF,Gibson - 4G411 - LRBM,2015-12-30,Other School,True
3572,Roger,9R315,Male,LR,Y,2015-10-22,Wicker - 2W311 - LRYF,Gibson - 4G411 - LRBM,2020-07-06,Retired,True
3573,Rufus,1R315,Male,LR,B,2015-10-22,Wicker - 2W311 - LRYF,Gibson - 4G411 - LRBM,2018-05-19,Graduated,True
3574,Parker,5P315,Male,LR,Y,2015-10-21,Daphne - 1D413 - LRBF,Peter - 8P14 - LRYM,2016-07-28,Released,False
3575,Pumpkin,9P315,Female,LR,Y,2015-10-21,Daphne - 1D413 - LRBF,Peter - 8P14 - LRYM,2020-09-21,Retired,True
3576,Peace,4P315,Female,LR,Y,2015-10-21,Daphne - 1D413 - LRBF,Peter - 8P14 - LRYM,2017-08-19,Graduated,True
3577,Pongo,6P315,Male,LR,Y,2015-10-21,Daphne - 1D413 - LRBF,Peter - 8P14 - LRYM,2017-03-21,Released,False
3578,Prim,8P315,Female,LR,B,2015-10-21,Daphne - 1D413 - LRBF,Peter - 8P14 - LRYM,2017-09-16,Graduated,True
3579,Posh (Maizey),3P315,Female,LR,Y,2015-10-21,Daphne - 1D413 - LRBF,Peter - 8P14 - LRYM,2015-12-17,Released,False
3580,Promise (Maggie),2P315,Female,LR,B,2015-10-21,Daphne - 1D413 - LRBF,Peter - 8P14 - LRYM,2017-02-01,Other School,True
3581,Peyton,1P315,Male,LR,Y,2015-10-21,Daphne - 1D413 - LRBF,Peter - 8P14 - LRYM,2020-10-30,Retired,True
3582,Pearl,7P315,Female,LR,Y,2015-10-21,Daphne - 1D413 - LRBF,Peter - 8P14 - LRYM,2018-05-19,Graduated,True
3584,Ollie,1O315,Male,LR,B,2015-10-20,Nilla - 2NN13 - LRYF,Donald - P - 9D14 - LRBM,2017-06-15,Released,False
3585,Ohana,3O315,Female,LR,Y,2015-10-20,Nilla - 2NN13 - LRYF,Donald - P - 9D14 - LRBM,2017-05-03,Released,False
3586,Helga KNGF,1001216,Female,LR,B,2015-10-19,Necco - 4N11 - LRBF,Charby - S - 3CC14 - LRBM,2015-12-30,Other School,True
3587,Harry KNGF,2001216,Male,LR,B,2015-10-19,Necco - 4N11 - LRBF,Charby - S - 3CC14 - LRBM,2015-12-30,Other School,True
3588,Hodor KNGF,3001216,Male,LR,B,2015-10-19,Necco - 4N11 - LRBF,Charby - S - 3CC14 - LRBM,2015-12-30,Other School,True
3589,Galaxy SSD,1001218,Female,LR,B,2015-10-11,Talent - 2T12 - LRYF,Quinton CAN-DO - QUINTON - LRBM *NOP*,2016-02-04,Other School,True
3590,Ranger SEGD 21SPD15 Graffiti SSD,2001218,Female,LR,B,2015-10-11,Talent - 2T12 - LRYF,Quinton CAN-DO - QUINTON - LRBM *NOP*,2016-02-04,Other School,True
3591,Godiva SSD,3001218,Female,LR,Y,2015-10-11,Talent - 2T12 - LRYF,Quinton CAN-DO - QUINTON - LRBM *NOP*,2016-02-04,Other School,True
3592,Geronimo SSD,5001218,Male,LR,B,2015-10-11,Talent - 2T12 - LRYF,Quinton CAN-DO - QUINTON - LRBM *NOP*,2016-02-04,Other School,True
3593,Guava SSD,4001218,Female,LR,Y,2015-10-11,Talent - 2T12 - LRYF,Quinton CAN-DO - QUINTON - LRBM *NOP*,2016-02-04,Other School,True
3594,Nigel,2N315,Male,LR,B,2015-10-10,Felicity - 5FF12 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2015-12-10,Other School,True
3595,Nikon,4N315,Male,LR,B,2015-10-10,Felicity - 5FF12 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2015-12-10,Other School,True
3596,Naji,5N315,Female,LR,B,2015-10-10,Felicity - 5FF12 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2015-12-10,Other School,True
3597,Neutron,1N315,Male,LR,B,2015-10-10,Felicity - 5FF12 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2017-09-13,Released,False
3598,Naboo (Ramola),3N315,Female,LR,B,2015-10-10,Felicity - 5FF12 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2017-06-12,Released,False
3599,Marta,6M315,Female,LR,Y,2015-10-07,Evita - 6EE13 - LRYF,Donald - P - 9D14 - LRBM,2016-09-01,Released,False
3600,Maggie,2M315,Female,LR,B,2015-10-07,Evita - 6EE13 - LRYF,Donald - P - 9D14 - LRBM,2017-08-19,Graduated,True
3601,Max,5M315,Male,LR,Y,2015-10-07,Evita - 6EE13 - LRYF,Donald - P - 9D14 - LRBM,2017-09-13,Released,False
3603,Merlin,4M315,Male,LR,Y,2015-10-07,Evita - 6EE13 - LRYF,Donald - P - 9D14 - LRBM,2015-12-10,Other School,True
3604,Macallan,3M315,Male,LR,Y,2015-10-07,Evita - 6EE13 - LRYF,Donald - P - 9D14 - LRBM,2017-07-22,Graduated,True
3605,Filos KNGF,1001215,Male,LR,Y,2015-10-03,Brie - 4B510 - LRYF,Maestro - 5M411 - LRYM,2015-12-30,Other School,True
3606,Farah KNGF,2001215,Female,LR,Y,2015-10-03,Brie - 4B510 - LRYF,Maestro - 5M411 - LRYM,2015-12-30,Other School,True
3607,Fe KNGF,3001215,Female,LR,Y,2015-10-03,Brie - 4B510 - LRYF,Maestro - 5M411 - LRYM,2015-12-30,Other School,True
3608,Puppy7,7001215,Male,LR,Y,2015-10-03,Brie - 4B510 - LRYF,Maestro - 5M411 - LRYM,2015-12-30,Other School,True
3609,Fiora KNGF,4001215,Female,LR,Y,2015-10-03,Brie - 4B510 - LRYF,Maestro - 5M411 - LRYM,2015-12-30,Other School,True
3610,Fiddle KNGF,5001215,Male,LR,Y,2015-10-03,Brie - 4B510 - LRYF,Maestro - 5M411 - LRYM,2015-12-30,Other School,True
3611,Foster KNGF,6001215,Male,LR,Y,2015-10-03,Brie - 4B510 - LRYF,Maestro - 5M411 - LRYM,2015-12-30,Other School,True
3612,Tinker TSE,TINKER TSE,Female,GS,B&T,2015-09-23,Elise TSE - ELISE TSE - GSB&TF *NOP*,Nathan TSE - NATHAN TSE - GSB&TM *NOP*,2020-09-23,Other School,True
3613,Hanna GDT,1001210,Female,LR,Y,2015-09-22,Darcy GDTX - DARCY GDTX - LRYF *NOP*,Maestro - 5M411 - LRYM,2015-12-11,Other School,True
3614,Hamilton GDT,2001210,Male,LR,Y,2015-09-22,Darcy GDTX - DARCY GDTX - LRYF *NOP*,Maestro - 5M411 - LRYM,2015-12-11,Other School,True
3615,Helmi GDT,3001210,Female,LR,Y,2015-09-22,Darcy GDTX - DARCY GDTX - LRYF *NOP*,Maestro - 5M411 - LRYM,2015-12-11,Other School,True
3616,Helen GDT,4001210,Female,LR,Y,2015-09-22,Darcy GDTX - DARCY GDTX - LRYF *NOP*,Maestro - 5M411 - LRYM,2015-12-11,Other School,True
3617,Harry GDT,5001210,Male,LR,Y,2015-09-22,Darcy GDTX - DARCY GDTX - LRYF *NOP*,Maestro - 5M411 - LRYM,2015-12-11,Other School,True
3618,Lincoln (Rookie),12L315,Male,LR,B,2015-09-20,Clove - 8C312 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2015-12-01,Released,False
3619,Louie,2L315,Male,LR,B,2015-09-20,Clove - 8C312 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2017-08-19,Graduated,True
3620,Lester,5L315,Male,LR,B,2015-09-20,Clove - 8C312 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2016-09-27,Released,False
3622,Lucille (Lucy),13L315,Female,LR,B,2015-09-20,Clove - 8C312 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2017-02-24,Released,False
3623,Leon,1L315,Male,LR,B,2015-09-20,Clove - 8C312 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2017-10-14,Graduated,True
3624,Luther,8L315,Male,LR,B,2015-09-20,Clove - 8C312 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2017-08-19,Graduated,True
3625,Lita,11L315,Female,LR,B,2015-09-20,Clove - 8C312 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2017-07-13,Released,False
3626,Leola (Kiva),3L315,Female,LR,B,2015-09-20,Clove - 8C312 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2016-02-08,Other School,True
3627,Laverne,7L315,Female,LR,B,2015-09-20,Clove - 8C312 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2017-07-27,Released,False
3629,Junior,5J315,Male,LR,Y,2015-09-19,Jeannie - S - 1J313 - LRYF,Santa - 3S413 - LRYM,2017-05-09,Released,False
3630,Janelle,9J315,Female,LR,Y,2015-09-19,Jeannie - S - 1J313 - LRYF,Santa - 3S413 - LRYM,2021-05-03,Retired,True
3631,Justine,6J315,Female,LR,Y,2015-09-19,Jeannie - S - 1J313 - LRYF,Santa - 3S413 - LRYM,2017-02-23,Released,False
3632,Jenny,2J315,Female,LR,Y,2015-09-19,Jeannie - S - 1J313 - LRYF,Santa - 3S413 - LRYM,2017-02-21,Released,False
3633,Kira,4K315,Female,LR,Y,2015-09-19,Bangle - 2B309 - LRYF,Hunter - 3H313 - LRYM,2017-07-22,Graduated,True
3634,Jack,7J315,Male,LR,Y,2015-09-19,Jeannie - S - 1J313 - LRYF,Santa - 3S413 - LRYM,2017-07-22,Graduated,True
3635,Jess,3J315,Female,LR,Y,2015-09-19,Jeannie - S - 1J313 - LRYF,Santa - 3S413 - LRYM,2017-02-21,Released,False
3636,Jimmy (Jeter),1J315,Male,LR,Y,2015-09-19,Jeannie - S - 1J313 - LRYF,Santa - 3S413 - LRYM,2015-11-18,Other School,True
3637,Kylie,3K315,Female,LR,Y,2015-09-19,Bangle - 2B309 - LRYF,Hunter - 3H313 - LRYM,2017-07-22,Graduated,True
3638,Kansas,1K315,Male,LR,Y,2015-09-19,Bangle - 2B309 - LRYF,Hunter - 3H313 - LRYM,2019-12-05,Retired,True
3639,Jackie,4J315,Female,LR,Y,2015-09-19,Jeannie - S - 1J313 - LRYF,Santa - 3S413 - LRYM,2017-07-10,Released,False
3640,Jax,8J315,Male,LR,Y,2015-09-19,Jeannie - S - 1J313 - LRYF,Santa - 3S413 - LRYM,2017-08-19,Graduated,True
3641,Irvin,4I315,Male,LR,B,2015-09-18,River - 1R12 - LRYF,Aries - 7A14 - LRBM,2017-09-29,Graduated,True
3642,Ireland,1I315,Male,LR,B,2015-09-18,River - 1R12 - LRYF,Aries - 7A14 - LRBM,2020-07-24,Retired,True
3643,Iggie,2I315,Female,LR,B,2015-09-18,River - 1R12 - LRYF,Aries - 7A14 - LRBM,2022-05-20,Retired,True
3644,Harlow (Holly),1H315,Female,LR,Y,2015-09-12,Peaches - 2P11 - LRYF,Peter - 8P14 - LRYM,2015-12-07,Released,False
3645,Hero,2H315,Male,LR,Y,2015-09-12,Peaches - 2P11 - LRYF,Peter - 8P14 - LRYM,2017-08-19,Graduated,True
3646,Henna,5H315,Female,LR,Y,2015-09-12,Peaches - 2P11 - LRYF,Peter - 8P14 - LRYM,2017-07-17,Other School,True
3647,Hilton,7H315,Male,LR,Y,2015-09-12,Peaches - 2P11 - LRYF,Peter - 8P14 - LRYM,2019-09-23,Retired,True
3648,Honey,6H315,Female,LR,Y,2015-09-12,Peaches - 2P11 - LRYF,Peter - 8P14 - LRYM,2017-05-09,Released,False
3649,Heart,8H315,Female,LR,Y,2015-09-12,Peaches - 2P11 - LRYF,Peter - 8P14 - LRYM,2017-08-10,Released,False
3650,Harley,4H315,Female,LR,Y,2015-09-12,Peaches - 2P11 - LRYF,Peter - 8P14 - LRYM,2017-05-23,Released,False
3651,Gage (Patrick),7G315,Male,LR,Y,2015-09-09,Jandy - 1J13 - LRBF,Peter - 8P14 - LRYM,2015-11-03,Released,False
3652,Gammie (Lucy),6G315,Female,LR,Y,2015-09-09,Jandy - 1J13 - LRBF,Peter - 8P14 - LRYM,2017-10-30,Released,False
3653,Grady,9G315,Male,LR,B,2015-09-09,Jandy - 1J13 - LRBF,Peter - 8P14 - LRYM,2020-12-16,Retired,True
3654,Gala,8G315,Female,LR,Y,2015-09-09,Jandy - 1J13 - LRBF,Peter - 8P14 - LRYM,2017-01-23,Released,False
3655,Franklin (Wimsey),6F315,Male,LR,B,2015-09-03,Selina - 4S410 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2017-03-20,Other School,True
3656,Favor (Faith),4F315,Female,LR,Y,2015-09-03,Selina - 4S410 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2017-05-18,Released,False
3657,Farrow,9F315,Female,LR,B,2015-09-03,Selina - 4S410 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2017-03-10,Released,False
3658,Fina (Livy),2F315,Female,LR,B,2015-09-03,Selina - 4S410 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2015-11-04,Other School,True
3659,Finn,7F315,Male,LR,Y,2015-09-03,Selina - 4S410 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2022-06-03,Graduated,True
3660,Fallon,1F315,Female,LR,Y,2015-09-03,Selina - 4S410 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2017-08-19,Graduated,True
3661,Fantasia (Dakota),3F315,Female,LR,B,2015-09-03,Selina - 4S410 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2016-03-03,Other School,True
3662,Fabri (Layla),8F315,Female,LR,B,2015-09-03,Selina - 4S410 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2015-10-30,Released,False
3663,Floyd,5F315,Male,LR,B,2015-09-03,Selina - 4S410 - LRBF,Sierra KNGF - SIERRA - LRBM *NOP*,2015-10-21,Released,False
3664,Britta KNGF,1001217,Female,LR,B,2015-08-28,Panda - 5P309 - LRB&TF,Donald - P - 9D14 - LRBM,2017-08-01,Other School,True
3665,Brice KNGF,3001217,Male,LR,B,2015-08-28,Panda - 5P309 - LRB&TF,Donald - P - 9D14 - LRBM,2017-08-01,Other School,True
3666,Beornie KNGF,8001217,Female,LR,Y,2015-08-28,Panda - 5P309 - LRB&TF,Donald - P - 9D14 - LRBM,2017-08-01,Other School,True
3667,Barto KNGF,4001217,Male,LR,Y,2015-08-28,Panda - 5P309 - LRB&TF,Donald - P - 9D14 - LRBM,2017-08-01,Other School,True
3668,Bo KNGF,6001217,Male,LR,Y,2015-08-28,Panda - 5P309 - LRB&TF,Donald - P - 9D14 - LRBM,2017-08-01,Other School,True
3669,Baya KNGF,2001217,Female,LR,B,2015-08-28,Panda - 5P309 - LRB&TF,Donald - P - 9D14 - LRBM,2017-08-01,Other School,True
3670,Boedha KNGF,7001217,Male,LR,B,2015-08-28,Panda - 5P309 - LRB&TF,Donald - P - 9D14 - LRBM,2017-08-01,Other School,True
3671,Betsey KNGF,5001217,Female,LR,B,2015-08-28,Panda - 5P309 - LRB&TF,Donald - P - 9D14 - LRBM,2017-08-01,Other School,True
3672,Ernest,7E315,Male,LR,B,2015-08-20,Fiona - 8F312 - LRYF,Alan - 8A411 - LRBM,2017-07-22,Graduated,True
3673,Elena,4E315,Female,LR,B,2015-08-20,Fiona - 8F312 - LRYF,Alan - 8A411 - LRBM,2017-07-13,Released,False
3674,Euro,2E315,Male,LR,CHOC,2015-08-20,Fiona - 8F312 - LRYF,Alan - 8A411 - LRBM,2016-10-31,Released,False
3676,Epic,3E315,Male,LR,CHOC,2015-08-20,Fiona - 8F312 - LRYF,Alan - 8A411 - LRBM,2017-06-24,Graduated,True
3677,Eden (Logan),9E315,Female,LR,Y,2015-08-20,Fiona - 8F312 - LRYF,Alan - 8A411 - LRBM,2015-10-21,Other School,True
3678,Edgar,1E315,Male,LR,B,2015-08-20,Fiona - 8F312 - LRYF,Alan - 8A411 - LRBM,2017-08-19,Graduated,True
3679,Edward (Simon),6E315,Male,LR,Y,2015-08-20,Fiona - 8F312 - LRYF,Alan - 8A411 - LRBM,2015-10-15,Released,False
3680,Everley (Jubilee),11E315,Female,LR,B,2015-08-20,Fiona - 8F312 - LRYF,Alan - 8A411 - LRBM,2017-01-07,Other School,True
3681,Eliza,8E315,Female,LR,Y,2015-08-20,Fiona - 8F312 - LRYF,Alan - 8A411 - LRBM,2016-05-24,Released,False
3682,Harmony SSD,3001212,Female,LR,Y,2015-08-17,Berlin SSD - BERLIN - LRYF *NOP*,Maestro - 5M411 - LRYM,2015-12-29,Other School,True
3683,Adventure SSD,4001212,Female,LR,Y,2015-08-17,Berlin SSD - BERLIN - LRYF *NOP*,Maestro - 5M411 - LRYM,2015-12-29,Other School,True
3684,Oasis SSD,5001212,Female,LR,Y,2015-08-17,Berlin SSD - BERLIN - LRYF *NOP*,Maestro - 5M411 - LRYM,2015-12-29,Other School,True
3685,Navigator SSD,1001212,Male,LR,Y,2015-08-17,Berlin SSD - BERLIN - LRYF *NOP*,Maestro - 5M411 - LRYM,2015-12-29,Other School,True
